Publication_Hardcover,Publication_Paperback,Publication_other,BookCategory_Action & Adventure,"BookCategory_Arts, Film & Photography","BookCategory_Biographies, Diaries & True Accounts",BookCategory_Comics & Mangas,"BookCategory_Computing, Internet & Digital Media","BookCategory_Crime, Thriller & Mystery",BookCategory_Humour,"BookCategory_Language, Linguistics & Writing",BookCategory_Politics,BookCategory_Romance,BookCategory_Sports,Reviews,Ratings,Age_of_book,Price
0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,10,395.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.1,22,5,180.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.7,52,10,341.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,2,13,100.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,2,4,471.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.3,43,16,435.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,4,759.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8,136,8,443.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.3,74,15,470.44
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,230,7,272.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1,34,275.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,7,499.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2,4,1800.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.0,2,4,677.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.3,26,7,235.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.3,79,5,224.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.4,283,4,549.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,3,9,488.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,39,5,631.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.2,90,27,140.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,6,413.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.4,93,8,366.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9,12,4,591.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,184,15,1119.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,5,2679.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,4,6,5058.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,1,8,263.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,5,13,299.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.7,224,8,149.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8,7,19,498.95
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.2,10,8,295.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.8,4,8,429.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.1,11,7,371.25
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,2,6,525.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7,29,5,221.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.6,3,30,399.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.5,9,10,40.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.8,57,9,298.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1,3,360.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4,19,4,282.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.1,4,13,221.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.7,4,12,260.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.2,22,6,370.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.4,22,8,599.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,5,247.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.3,5,17,331.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7,10,6,557.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.1,49,8,223.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,2,13,712.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.5,16,25,185.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1,7,360.03
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,16,563.45
0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.1,2,17,334.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.6,34,22,295.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,4,1066.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.7,17,7,319.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.5,186,15,206.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.8,9,4,272.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.0,3,5,624.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.1,9,5,567.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.6,13,16,233.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,2,5,239.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.6,35,15,1267.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2,33,5,382.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.5,8,12,115.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.5,45,6,350.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.5,48,6,427.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,1,12,817.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5,25,7,923.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,1,9,718.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8,9,3,358.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.4,110,11,389.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.4,8,17,356.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.4,26,4,117.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.6,161,6,170.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,187,5,116.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,6,450.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.3,839,8,235.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.2,79,8,369.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.4,8,7,265.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,12,4936.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,6,239.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,81,10,299.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.5,2,28,553.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,4,24,449.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,2,3,499.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.4,3,29,364.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,5,35,100.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,2,4,339.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9,41,22,295.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,24,12,271.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.5,4,4,248.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.8,4,8,991.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,2,4,1839.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.1,56,10,299.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1,4,399.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17,22,378.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,3,10,163.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,2,17,966.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.2,64,11,759.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.8,6,14,409.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.4,27,11,298.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.7,20,7,423.24
1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.2,4,6,370.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.8,5,8,1579.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,10,2248.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.8,13,22,620.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,15,187.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.6,3,11,600.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.6,98,7,210.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,1,9,199.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4,12,19,3636.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,15,2406.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.2,59,5,176.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.5,2,7,799.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.6,107,9,209.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.2,5,27,550.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.5,8,9,452.69
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.5,12,6,230.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,5,1205.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,2,5,150.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,9,959.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,58,809.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1,3,11,302.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.5,2,8,682.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.7,24,9,383.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,6,3,236.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2,27,4,551.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,6,342.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.9,2,18,383.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.7,15,7,336.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,12,3921.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.3,6,13,301.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,6,397.44
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,1,9,449.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.8,5,11,383.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.4,29,5,150.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.8,4,38,224.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,2,7,175.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.1,37,3,295.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.1,3,6,325.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.7,18,6,449.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.5,4,7,625.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.3,15,8,443.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,19,150.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,5,9,527.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,1,3,348.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,2,15,189.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,4,290.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.3,7,9,497.44
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.2,23,5,235.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.6,8,11,179.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.1,41,9,409.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,5,15,2075.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.6,69,18,379.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.5,355,4,110.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.7,3,6,480.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.5,2,4,373.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.9,11,18,399.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.6,6,6,325.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,8,40,845.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,2,4,479.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.5,2,30,243.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.3,8,6,124.7
0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,29,225.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,23,9,319.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,6,8,214.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,5,4,536.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,2,4,169.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,2,5,939.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.3,12,3,184.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.1,69,8,243.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,2084,7,350.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,2,5,1156.04
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.5,2,15,895.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.8,8,11,298.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3,7,1344.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.4,98,8,313.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,22,5,1900.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,1,10,410.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,116,7,319.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,7,4,248.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.3,23,10,187.5
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,17,900.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,3,5,594.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.6,28,11,89.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.5,862,8,94.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,40,14,274.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.2,5,5,348.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2,13,1334.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.6,3,3,248.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,28,449.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.5,42,9,304.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,370,7,218.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.6,44,7,325.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.7,35,7,543.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,13,16,147.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.1,5,23,782.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.7,5,8,639.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,71,3,120.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,22,6,299.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.8,19,5,183.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.6,8,32,295.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.3,21,11,239.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.1,2,10,84.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,12,6,195.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.5,38,4,402.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.4,12,6,529.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.5,52,4,159.9
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.2,19,22,274.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.4,3,26,224.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.5,2,13,971.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.6,92,6,320.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.7,41,9,349.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.8,6,19,379.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,7,577.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.4,6090,11,99.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.7,12,4,261.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.7,4,17,481.61
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.5,6,12,229.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.2,31,23,603.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,13,445.1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.3,4,39,299.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,215,10,295.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,1,29,359.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.6,3,9,374.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.8,5,11,359.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8,7,9,823.03
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.7,893,5,403.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,4,322.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.2,9,6,279.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.6,33,14,233.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.5,6,4,311.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.7,14,10,799.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2,5,390.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9,261,12,104.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,20,5,360.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.8,129,6,258.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,4,1072.0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8,9,13,61.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.3,15,7,449.25
0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.5,9,12,775.31
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.2,18,3,399.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.3,5,3,358.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.7,25,4,169.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9,74,4,349.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,4,9,98.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1,3,380.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,8,489.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.6,6,5,270.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.5,2,10,413.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.3,69,5,285.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.3,3,22,350.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.2,10,12,300.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.7,5,12,3321.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.4,31,14,125.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.4,11,11,991.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.1,11,9,245.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,3,8,262.5
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2,16,5,239.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,21,1706.89
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.2,36,16,216.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,15,6,517.0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,3,3,430.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3,4,387.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,7,599.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4,4,154.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,113,5,128.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.7,16,4,836.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.0,2,37,362.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5,10,5,937.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0,1,4,372.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.3,3,5,340.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.3,15,7,479.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.1,9,8,258.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,22,4224.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.8,12,5,309.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,5,1972.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.8,11,9,571.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7,22,9,903.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,6,357.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.1,7,10,94.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.1,17,30,244.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.4,3,18,535.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.0,2,7,635.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.6,18,10,540.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,3,24,202.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.1,18,5,1499.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,4,12,399.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,36,313.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,4,17,309.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.4,17,5,1085.37
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.3,8,30,271.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.3,41,3,199.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.6,21,7,599.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.8,72,14,489.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1,9,221.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1,5,299.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,1,30,649.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.2,14,7,900.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,8,13,279.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.2,7,8,193.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,4,7,2670.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0,2,20,425.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.1,18,9,125.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.6,206,31,243.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,6,7,205.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,2,7,1173.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.2,5,22,894.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4,16,760.44
0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.6,16,15,601.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,4,280.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.6,74,7,407.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.2,54,4,540.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,2,4,342.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,2,19,886.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.7,5,12,464.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.6,39,3,98.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.3,28,7,279.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.2,9,7,659.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.2,41,7,311.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.3,50,6,195.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.1,5,14,967.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.8,5,51,262.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.4,23,9,558.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.2,3,20,1328.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1,34,212.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,2,4,2559.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.3,37,5,247.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.5,2,7,719.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,33,22,224.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1,29,7,233.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.5,4,28,218.7
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.8,8,10,645.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.7,21,9,325.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.5,50,6,799.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.6,22,19,200.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.7,14,11,170.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1,20,119.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,3,300.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,61,8,843.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,8,150.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.6,52,14,3647.0
